"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:09:56,907991
2024-06-17 11:09:58,904756
2024-06-17 11:10:00,904159
2024-06-17 11:10:02,899258
2024-06-17 11:10:04,897339
2024-06-17 11:10:06,867137
2024-06-17 11:10:08,867148
2024-06-17 11:10:10,865016
2024-06-17 11:10:12,863672
2024-06-17 11:10:14,865333
2024-06-17 11:10:16,864723
2024-06-17 11:10:18,863222
2024-06-17 11:10:20,863998
2024-06-17 11:10:22,885334
2024-06-17 11:10:24,877496
2024-06-17 11:10:26,883518
2024-06-17 11:10:28,883737
2024-06-17 11:10:30,884670
2024-06-17 11:10:32,885327
2024-06-17 11:10:34,885652
2024-06-17 11:10:36,885669
2024-06-17 11:10:38,906080
2024-06-17 11:10:40,903089
2024-06-17 11:10:42,906125
2024-06-17 11:10:44,908310
2024-06-17 11:10:46,903641
2024-06-17 11:10:48,909928
2024-06-17 11:10:50,909172
2024-06-17 11:10:52,910011
2024-06-17 11:10:54,911350
2024-06-17 11:10:56,912219
2024-06-17 11:10:58,913230
2024-06-17 11:11:00,918236
2024-06-17 11:11:02,918302
2024-06-17 11:11:04,918507
2024-06-17 11:11:06,918677
2024-06-17 11:11:08,921503
2024-06-17 11:11:10,922236
2024-06-17 11:11:12,922381
2024-06-17 11:11:14,922065
2024-06-17 11:11:16,922317
2024-06-17 11:11:18,922979
2024-06-17 11:11:20,922706
2024-06-17 11:11:22,922899
2024-06-17 11:11:24,915439
2024-06-17 11:11:26,924458
2024-06-17 11:11:28,916313
2024-06-17 11:11:30,922141
2024-06-17 11:11:32,922930
2024-06-17 11:11:34,922851
2024-06-17 11:11:36,922727
2024-06-17 11:11:38,922098
2024-06-17 11:11:40,912667
2024-06-17 11:11:42,913896
2024-06-17 11:11:44,892036
2024-06-17 11:11:46,921626
2024-06-17 11:11:48,921423
2024-06-17 11:11:50,923823
2024-06-17 11:11:52,925367
2024-06-17 11:11:54,924205
2024-06-17 11:11:56,907540
2024-06-17 11:11:58,908588
2024-06-17 11:12:00,907578
2024-06-17 11:12:02,908897
2024-06-17 11:12:04,922756
2024-06-17 11:12:06,921519
2024-06-17 11:12:08,917439
2024-06-17 11:12:10,924221
2024-06-17 11:12:12,923994
2024-06-17 11:12:14,923496
2024-06-17 11:12:16,910901
2024-06-17 11:12:18,910719
2024-06-17 11:12:20,924027
2024-06-17 11:12:22,922528
2024-06-17 11:12:24,923263
2024-06-17 11:12:26,919774
2024-06-17 11:12:28,926358
2024-06-17 11:12:30,926045
2024-06-17 11:12:32,925023
2024-06-17 11:12:34,913407
2024-06-17 11:12:36,913313
2024-06-17 11:12:38,929236
2024-06-17 11:12:40,929788
2024-06-17 11:12:42,927471
2024-06-17 11:12:44,928830
2024-06-17 11:12:46,926915
2024-06-17 11:12:48,926800
2024-06-17 11:12:50,914864
2024-06-17 11:12:52,915000
2024-06-17 11:12:54,922273
2024-06-17 11:12:56,929624
2024-06-17 11:12:58,928812
2024-06-17 11:13:00,928571
2024-06-17 11:13:02,928605
2024-06-17 11:13:04,919016
2024-06-17 11:13:06,919387
2024-06-17 11:13:08,928029
2024-06-17 11:13:10,930989
2024-06-17 11:13:12,928869
2024-06-17 11:13:14,931908
2024-06-17 11:13:16,917464
2024-06-17 11:13:18,916633
2024-06-17 11:13:20,917444
2024-06-17 11:13:22,928898
2024-06-17 11:13:24,927855
2024-06-17 11:13:26,924079
2024-06-17 11:13:28,923756
2024-06-17 11:13:30,930747
2024-06-17 11:13:32,931559
2024-06-17 11:13:34,913973
2024-06-17 11:13:36,925401
2024-06-17 11:13:38,924845
2024-06-17 11:13:40,924803
2024-06-17 11:13:42,925898
2024-06-17 11:13:44,925898
2024-06-17 11:13:46,929941
2024-06-17 11:13:48,924075
2024-06-17 11:13:50,951239
2024-06-17 11:13:52,962514
2024-06-17 11:13:54,963736
2024-06-17 11:13:56,961628
2024-06-17 11:13:58,960785
2024-06-17 11:14:00,958953
2024-06-17 11:14:02,945041
2024-06-17 11:14:04,945557
2024-06-17 11:14:06,943443
2024-06-17 11:14:08,955371
2024-06-17 11:14:10,981441
2024-06-17 11:14:12,986890
2024-06-17 11:14:14,978284
2024-06-17 11:14:16,978520
2024-06-17 11:14:18,979475
2024-06-17 11:14:20,979115
2024-06-17 11:14:22,976583
2024-06-17 11:14:24,981878
2024-06-17 11:14:26,981878
2024-06-17 11:14:28,987323
2024-06-17 11:14:30,1019365
2024-06-17 11:14:32,996991
2024-06-17 11:14:34,1026213
2024-06-17 11:14:36,1029007
2024-06-17 11:14:38,1028504
2024-06-17 11:14:40,1028355
2024-06-17 11:14:42,1030088
2024-06-17 11:14:44,1030493
2024-06-17 11:14:46,1034451
2024-06-17 11:14:48,1056749
2024-06-17 11:14:50,1065286
2024-06-17 11:14:52,1066731
2024-06-17 11:14:54,1066731
2024-06-17 11:14:56,1066717
2024-06-17 11:14:58,1067057
2024-06-17 11:15:00,1067276
2024-06-17 11:15:02,1067806
2024-06-17 11:15:04,1077089
2024-06-17 11:15:06,1095593
2024-06-17 11:15:08,1097437
2024-06-17 11:15:10,1097456
2024-06-17 11:15:12,1098455
2024-06-17 11:15:14,1105665
2024-06-17 11:15:16,1106289
2024-06-17 11:15:18,1109292
2024-06-17 11:15:20,1109863
2024-06-17 11:15:22,1110018
2024-06-17 11:15:24,1121909
2024-06-17 11:15:26,1126843
2024-06-17 11:15:28,1127710
2024-06-17 11:15:30,1130253
2024-06-17 11:15:32,1131398
2024-06-17 11:15:34,1130682
2024-06-17 11:15:36,1131982
2024-06-17 11:15:38,1137848
2024-06-17 11:15:40,1145574
2024-06-17 11:15:42,1145636
2024-06-17 11:15:44,1145477
2024-06-17 11:15:46,1146935
