Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_system_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,i_o_read_log_scaled,i_o_write_log_scaled
140,48,111.4375,0,1541,13270605824,841,2439,2107,4846,455,55665,3085.0,4834,321,14137,2149,623.0,952,92452,0.00404,0.0178,0.00354,0.0615,0.00251,0.0267,0.00274,0.021,0.00765,0.00893,0.0104,0.00278,0.00241,0.0143,0.0142,0.0125,0.0123,0.0121,0.0119,51.0,41.0,46.0,31.0,51.0,0.01308,13266504908.8,0.0038919999999999996,0.009072,0.36610999999999994,11.43445568626174,23.308817337978645,0.0,7.340835554123275
142,40,212.95,0,1505,13266120704,841,2540,2618,4846,470,55665,3044.0,4901,321,14137,2149,623.0,952,93106,0.00404,0.0178,0.00354,0.0615,0.00263,0.0267,0.00269,0.0213,0.00765,0.0113,0.0104,0.00278,0.00241,0.0146,0.0143,0.0142,0.0125,0.0123,0.0121,48.0,51.0,41.0,46.0,31.0,0.01358,13266378752.0,0.003966,0.009488,0.38070999999999994,11.441504648408609,23.308479306832442,0.0,7.317212408359839
144,51,112.3921568627451,0,1505,13263982592,841,2540,2618,4846,470,55665,3003.0,4969,322,16071,2149,623.0,993,95109,0.00404,0.0178,0.00354,0.0615,0.00263,0.0275,0.00266,0.0216,0.00765,0.0113,0.0104,0.00278,0.00241,0.0146,0.0146,0.0143,0.0142,0.0125,0.0123,40.0,48.0,51.0,41.0,46.0,0.01404,13264771481.6,0.00404,0.009904,0.39530999999999994,11.462789395476431,23.308318122989274,0.0,7.317212408359839
146,66,212.63636363636363,0,1505,13267783680,841,2860,2618,4846,470,70809,2931.0,5037,320,16071,2149,623.0,993,110567,0.00419,0.0178,0.00354,0.0615,0.00263,0.0284,0.00262,0.0218,0.00816,0.0113,0.0104,0.00278,0.00249,0.0148,0.0146,0.0146,0.0143,0.0142,0.0125,51.0,40.0,48.0,51.0,41.0,0.014500000000000002,13266436096.0,0.00407,0.01032,0.4101099999999999,11.613385995283863,23.308604654084622,0.0,7.317212408359839
148,46,249.7826086956522,0,1510,13268459520,841,2860,2618,5119,470,70809,2890.0,5104,372,16071,2149,638.0,993,110935,0.00419,0.0178,0.00354,0.0615,0.00263,0.0284,0.00258,0.0241,0.00816,0.0116,0.0104,0.00289,0.00249,0.015,0.0148,0.0146,0.0146,0.0143,0.0142,66.0,51.0,40.0,48.0,51.0,0.014660000000000001,13267390464.0,0.0041,0.0104,0.42510999999999993,11.6167087374337,23.308655591212005,0.0,7.32052696227274
150,52,147.0,0,1510,13267185664,958,2860,2618,5692,470,70809,2850.0,5172,372,16071,2250,801.0,993,111915,0.0046,0.0187,0.00354,0.0636,0.00263,0.0284,0.00255,0.0244,0.00816,0.0117,0.0104,0.00289,0.00249,0.0153,0.015,0.0148,0.0146,0.0146,0.0143,46.0,66.0,51.0,40.0,48.0,0.014860000000000002,13266706432.0,0.0042120000000000005,0.0104,0.4404099999999999,11.625503868886527,23.308559580280896,0.0,7.32052696227274
152,50,147.0,0,1550,13268463616,1008,2860,2682,5692,453,70809,2809.0,5239,372,16557,2250,801.0,1137,112668,0.0046,0.0213,0.00354,0.072,0.00263,0.0284,0.00251,0.0247,0.00816,0.0136,0.0104,0.00289,0.00249,0.0164,0.0153,0.015,0.0148,0.0146,0.0146,52.0,46.0,66.0,51.0,40.0,0.015220000000000001,13267175014.4,0.004324,0.0104,0.45680999999999994,11.632209595641767,23.30865589991396,0.0,7.346655163176539
154,46,108.52173913043478,0,1550,13269676032,1008,2966,2766,5692,499,70809,2769.0,5888,372,16672,2690,801.0,1137,114068,0.0046,0.0213,0.00354,0.072,0.00278,0.034,0.00247,0.025,0.00941,0.0136,0.0123,0.00289,0.00249,0.0172,0.0164,0.0153,0.015,0.0148,0.0146,50.0,52.0,46.0,66.0,51.0,0.015739999999999997,13268313702.4,0.004436,0.01078,0.47400999999999993,11.64455880743666,23.30874727150344,0.0,7.346655163176539
156,50,146.0,0,1509,13265555456,1008,2966,2766,5692,499,70809,2728.0,5963,372,17219,2690,801.0,1137,114650,0.0046,0.0213,0.00359,0.072,0.00283,0.034,0.00244,0.0254,0.00941,0.0136,0.0125,0.00289,0.0025,0.0172,0.0172,0.0164,0.0153,0.015,0.0148,46.0,50.0,52.0,46.0,66.0,0.01622,13267868057.6,0.0045179999999999994,0.0112,0.4912099999999999,11.649648010446006,23.308436697538056,0.0,7.31986492980897
158,59,273.3898305084746,0,1481,13262508032,1008,3299,2766,5692,506,70809,2687.0,6038,372,16713,2690,801.0,1154,114535,0.0046,0.0213,0.00356,0.072,0.00283,0.034,0.00236,0.0257,0.00941,0.0136,0.0129,0.00297,0.00248,0.0173,0.0172,0.0172,0.0164,0.0153,0.015,50.0,46.0,50.0,52.0,46.0,0.016679999999999997,13266677760.0,0.0046,0.011699999999999999,0.5085099999999999,11.648644463040164,23.308206946579073,0.0,7.301147805856032
160,48,150.0,0,1481,13265293312,1008,3299,2669,5692,506,84507,2647.0,6113,372,21000,2690,801.0,1193,132497,0.0046,0.0213,0.00452,0.072,0.00283,0.034,0.00232,0.026,0.00941,0.0136,0.0129,0.00297,0.00306,0.0175,0.0173,0.0172,0.0172,0.0164,0.0153,59.0,50.0,46.0,50.0,52.0,0.01712,13266299289.6,0.0046,0.012199999999999999,0.5260099999999999,11.79432282995487,23.308416936089618,0.0,7.301147805856032
162,53,112.64150943396228,0,750,13268979712,1008,3299,3416,5692,506,84507,2373.0,6188,408,21000,2690,801.0,1193,133081,0.00474,0.0213,0.00452,0.072,0.00283,0.0361,0.00228,0.028,0.00941,0.0136,0.0129,0.00296,0.00306,0.0178,0.0175,0.0173,0.0172,0.0172,0.0164,48.0,59.0,50.0,46.0,50.0,0.0174,13266402508.8,0.004628,0.0127,0.5438099999999999,11.798720758573738,23.30869479559759,0.0,6.621405651764134
164,36,149.0,0,750,13271031808,1008,3385,3416,5862,506,88859,2373.0,6263,422,21000,2816,917.0,1317,138143,0.00474,0.0213,0.00452,0.072,0.00297,0.0361,0.00225,0.0284,0.00981,0.0136,0.0129,0.00296,0.00306,0.0179,0.0178,0.0175,0.0173,0.0172,0.0172,53.0,48.0,59.0,50.0,46.0,0.01754,13266673664.0,0.004656,0.012820000000000002,0.5617099999999999,11.836051898355205,23.30884943727907,0.0,6.621405651764134
166,51,149.0,0,750,13269364736,1008,3511,3416,5903,506,88859,2373.0,6338,422,21000,2816,948.0,1317,138417,0.00528,0.0226,0.00452,0.072,0.00297,0.0397,0.00221,0.0287,0.0112,0.0154,0.0129,0.00296,0.00306,0.0186,0.0179,0.0178,0.0175,0.0173,0.0172,36.0,53.0,48.0,59.0,50.0,0.01782,13267435520.0,0.004792,0.0129,0.5803099999999999,11.838033371512392,23.30872381202706,0.0,6.621405651764134
168,38,93.60526315789474,0,0,13265612800,972,3511,3416,5889,506,88859,2497.0,6919,422,21000,2816,948.0,1317,139073,0.00528,0.0249,0.00452,0.0726,0.00297,0.0397,0.00218,0.029,0.0112,0.016,0.0129,0.00296,0.00323,0.019,0.0186,0.0179,0.0178,0.0175,0.0173,51.0,36.0,53.0,48.0,59.0,0.018160000000000003,13268056473.6,0.004928,0.0129,0.5993099999999999,11.842761444552732,23.308441020302848,0.0,0.0
170,58,558.2241379310345,0,0,13272182784,1220,3887,3578,7078,506,88859,2456.0,7000,422,21000,3200,948.0,1317,141471,0.00528,0.0249,0.0048,0.0824,0.00305,0.0397,0.00214,0.0294,0.0112,0.016,0.0125,0.00296,0.00323,0.0198,0.019,0.0186,0.0179,0.0178,0.0175,38.0,51.0,36.0,53.0,48.0,0.01862,13269434368.0,0.005064000000000001,0.012820000000000002,0.6191099999999999,11.85985709662597,23.308936161966965,0.0,0.0
172,38,390.6842105263158,0,0,13271068672,1266,3887,3578,7078,550,88859,2415.0,7081,422,21678,3200,948.0,1317,142279,0.00528,0.0249,0.0048,0.0824,0.00305,0.0397,0.00211,0.0297,0.0112,0.016,0.0149,0.00296,0.00323,0.02,0.0198,0.019,0.0186,0.0179,0.0178,58.0,38.0,51.0,36.0,53.0,0.01906,13269852160.0,0.005172,0.01322,0.63911,11.865552226062391,23.3088522150547,0.0,0.0
174,39,105.56410256410255,0,806,13275250688,1266,3887,3578,7078,544,88859,2374.0,7162,422,24071,3200,948.0,1317,144706,0.00528,0.0249,0.0048,0.0824,0.00305,0.0397,0.00207,0.0301,0.0112,0.016,0.0155,0.00316,0.00323,0.0201,0.02,0.0198,0.019,0.0186,0.0179,38.0,58.0,38.0,51.0,36.0,0.019499999999999997,13270695936.0,0.00528,0.013739999999999999,0.65921,11.882466287399739,23.309167288189894,0.0,6.693323668269949
176,55,162.0,0,806,13266526208,1266,3887,4127,7078,547,88859,2334.0,7243,461,24863,3200,948.0,1366,146179,0.00532,0.0249,0.00561,0.0824,0.00305,0.0397,0.00204,0.0304,0.0116,0.016,0.0155,0.00316,0.00312,0.0202,0.0201,0.02,0.0198,0.019,0.0186,39.0,38.0,58.0,38.0,51.0,0.019819999999999997,13270128230.4,0.005287999999999999,0.01426,0.67941,11.892594018034382,23.308509873251342,0.0,6.693323668269949
178,50,115.1,0,806,13263835136,1266,3887,4127,7078,566,106232,2293.0,7324,461,24863,3200,993.0,1485,163775,0.00536,0.0249,0.00561,0.0856,0.00305,0.0397,0.002,0.0321,0.0129,0.016,0.0155,0.00316,0.00368,0.0208,0.0202,0.0201,0.02,0.0198,0.019,55.0,39.0,38.0,58.0,38.0,0.020179999999999997,13269772697.6,0.005304,0.014780000000000001,0.70021,12.00625491951946,23.308307005904446,0.0,6.693323668269949
180,47,110.1063829787234,0,806,13265756160,1266,3887,4127,7078,566,106232,2252.0,7405,480,24863,3572,993.0,1485,164207,0.00553,0.0249,0.00561,0.0856,0.00295,0.0415,0.00196,0.0325,0.0129,0.0167,0.0155,0.00316,0.00368,0.021,0.0208,0.0202,0.0201,0.02,0.0198,50.0,55.0,39.0,38.0,58.0,0.02042,13268487372.8,0.005354,0.01538,0.72121,12.008889195885496,23.30845182713307,0.0,6.693323668269949
182,30,402.2,0,806,13264715776,1266,3887,4127,7078,566,106232,2211.0,7486,480,24863,3572,1098.0,1485,164352,0.00553,0.0255,0.00561,0.0856,0.00328,0.0402,0.00193,0.0329,0.0129,0.0182,0.0155,0.00316,0.00368,0.0212,0.021,0.0208,0.0202,0.0201,0.02,47.0,50.0,55.0,39.0,38.0,0.02066,13267216793.6,0.005404000000000001,0.0155,0.74241,12.009771832652572,23.308373397770566,0.0,6.693323668269949
184,53,396.49056603773585,0,1590,13255704576,1266,4033,4312,7297,566,106232,2171.0,8047,480,24863,3572,1098.0,1485,165423,0.00609,0.0248,0.00561,0.0905,0.00337,0.046,0.00191,0.0332,0.0129,0.0182,0.0155,0.00316,0.00368,0.0221,0.0212,0.021,0.0208,0.0202,0.0201,30.0,47.0,50.0,55.0,39.0,0.021060000000000002,13263307571.2,0.005566,0.0155,0.76451,12.016267153826474,23.30769383083863,0.0,7.372118028337787
186,67,471.5223880597015,0,1590,13257195520,1385,3908,4312,7545,566,106232,2130.0,8134,480,24863,3572,1098.0,1485,165710,0.00609,0.0282,0.00561,0.0905,0.00337,0.046,0.00187,0.0336,0.0129,0.0182,0.0175,0.00316,0.00387,0.0226,0.0221,0.0212,0.021,0.0208,0.0202,53.0,30.0,47.0,50.0,55.0,0.02154,13261441433.6,0.00572,0.0159,0.78711,12.018000586244458,23.307806300164586,0.0,7.372118028337787
188,48,122.04166666666669,0,1553,13252911104,1385,4462,4312,8289,548,106232,2089.0,8220,506,24863,3572,1098.0,1485,167061,0.00609,0.0282,0.00582,0.0905,0.00337,0.046,0.00183,0.0339,0.0129,0.0182,0.0175,0.00323,0.00387,0.0226,0.0226,0.0221,0.0212,0.021,0.0208,67.0,53.0,30.0,47.0,50.0,0.021900000000000003,13259256627.2,0.0058660000000000006,0.016300000000000002,0.8097099999999999,12.026120279984914,23.30748307128454,0.0,7.348587530927593
190,41,110.82926829268293,0,1588,13259415552,1425,4462,4312,8289,544,106232,2048.0,8306,506,24064,3572,1150.0,1538,166448,0.00609,0.0282,0.00582,0.0934,0.00337,0.046,0.0018,0.0353,0.0129,0.0182,0.0175,0.00328,0.00418,0.023,0.0226,0.0226,0.0221,0.0212,0.021,48.0,67.0,53.0,30.0,47.0,0.0223,13257988505.6,0.005978,0.0167,0.83271,12.022444235174971,23.30797374479007,0.0,7.370860166536716
192,49,119.3061224489796,0,1623,13261152256,1475,4462,4701,8289,604,111226,1766.0,8392,506,28944,3780,1150.0,1538,176834,0.00609,0.0282,0.00563,0.0965,0.00337,0.0485,0.00176,0.0357,0.0129,0.0191,0.0175,0.00328,0.00418,0.0236,0.023,0.0226,0.0226,0.0221,0.0212,41.0,48.0,67.0,53.0,30.0,0.022779999999999998,13257275801.6,0.00609,0.0171,0.8563099999999999,12.082972373394337,23.308104715138438,0.0,7.392647520721623
194,34,173.0,0,1623,13259513856,1475,4676,4701,8289,617,121656,1766.0,8478,506,28944,3926,1150.0,1663,187848,0.00609,0.0282,0.0056,0.0965,0.00337,0.0485,0.00155,0.036,0.0129,0.0191,0.0175,0.00328,0.00418,0.0236,0.0236,0.023,0.0226,0.0226,0.0221,49.0,41.0,48.0,67.0,53.0,0.02308,13258037657.6,0.00609,0.0175,0.8799099999999999,12.143393727591619,23.307981158664024,0.0,7.392647520721623
196,50,173.0,0,1586,13262209024,1475,4676,4825,8289,617,121656,1890.0,8897,523,28944,3926,1150.0,1663,188532,0.00629,0.0282,0.00655,0.0965,0.00337,0.0485,0.00167,0.0364,0.0151,0.0186,0.0175,0.00328,0.00418,0.0238,0.0236,0.0236,0.023,0.0226,0.0226,34.0,49.0,41.0,48.0,67.0,0.02332,13259040358.4,0.00613,0.0175,0.9037099999999999,12.147028336860881,23.308184400966287,0.0,7.369600720526409
198,65,129.47692307692307,0,1586,13264216064,1475,4676,4987,8685,617,121656,1850.0,8987,523,28944,3926,1247.0,1663,189236,0.00629,0.0282,0.00689,0.101,0.00326,0.0485,0.00164,0.0368,0.0151,0.0184,0.0175,0.00328,0.00418,0.0243,0.0238,0.0236,0.0236,0.023,0.0226,50.0,34.0,49.0,41.0,48.0,0.023659999999999997,13261301350.4,0.006169999999999999,0.0175,0.9280099999999999,12.1507554767342,23.308335724787497,0.0,7.369600720526409
200,41,102.0,0,1586,13262127104,1581,4676,4987,8685,617,121656,1810.0,9076,523,28944,3926,1247.0,1663,189391,0.00629,0.0282,0.00689,0.101,0.00332,0.0525,0.0016,0.0371,0.0151,0.0211,0.0197,0.00328,0.00418,0.0251,0.0243,0.0238,0.0236,0.0236,0.023,65.0,50.0,34.0,49.0,41.0,0.02408,13261843660.8,0.006209999999999999,0.01794,0.9531099999999999,12.151574220193675,23.308178223997363,0.0,7.369600720526409
202,39,394.7692307692308,0,1552,13264306176,1581,4676,4987,9162,617,121656,1770.0,9166,552,28944,3926,1247.0,1715,189999,0.00607,0.0281,0.00689,0.101,0.00368,0.0525,0.00156,0.0375,0.0151,0.0211,0.0197,0.00336,0.00439,0.0251,0.0251,0.0243,0.0238,0.0236,0.0236,41.0,65.0,50.0,34.0,49.0,0.024380000000000002,13262474444.8,0.006205999999999999,0.01838,0.9782099999999999,12.154779351142624,23.30834251838114,0.0,7.347943823148687
204,44,442.45454545454544,0,1630,13257863168,1581,5048,5200,9162,617,126837,1729.0,9255,552,29781,3926,1315.0,1715,196720,0.00668,0.0288,0.00689,0.101,0.00368,0.0525,0.00153,0.0379,0.0151,0.0211,0.0197,0.0034,0.00439,0.0253,0.0251,0.0251,0.0243,0.0238,0.0236,39.0,41.0,65.0,50.0,34.0,0.02472,13262144307.2,0.006323999999999999,0.01882,1.00351,12.189541760244376,23.307856660075757,0.0,7.396948602621014
206,66,223.74242424242425,0,1630,13254369280,1581,5048,5200,9162,654,126837,1689.0,9345,552,29987,4033,1315.0,1715,197118,0.00668,0.0324,0.00689,0.101,0.00368,0.054,0.00149,0.0364,0.0151,0.0223,0.0197,0.0034,0.00439,0.0257,0.0253,0.0251,0.0251,0.0243,0.0238,44.0,39.0,41.0,65.0,50.0,0.0251,13260576358.4,0.006402,0.01926,1.02921,12.191562886262476,23.307593092077337,0.0,7.396948602621014
208,46,179.0,0,1630,13249679360,1671,5301,5200,9162,654,126837,1649.0,9434,559,29888,4168,1315.0,1715,197554,0.00668,0.0324,0.00689,0.106,0.00368,0.0558,0.00146,0.0403,0.0158,0.0223,0.0197,0.0034,0.00424,0.0265,0.0257,0.0253,0.0251,0.0251,0.0243,66.0,44.0,39.0,41.0,65.0,0.02554,13257669017.6,0.00648,0.0197,1.05571,12.193772305567332,23.307239189916025,0.0,7.396948602621014
210,60,126.91666666666669,0,1630,13251678208,1671,5301,5200,9162,654,126837,1601.0,9524,580,33839,4512,1315.0,1715,201911,0.00676,0.0324,0.00741,0.109,0.00368,0.0582,0.00139,0.0407,0.0158,0.0232,0.0197,0.0034,0.00473,0.0272,0.0265,0.0257,0.0253,0.0251,0.0251,46.0,66.0,44.0,39.0,41.0,0.02596,13255579238.4,0.006574000000000001,0.0197,1.0829099999999998,12.21558723789876,23.307390038641305,0.0,7.396948602621014
212,37,92.54054054054056,0,1630,13255663616,1757,5301,5200,9621,654,138482,1561.0,9613,580,33839,4512,1315.0,1695,214129,0.00702,0.0324,0.00771,0.109,0.00387,0.0582,0.00135,0.041,0.0158,0.0232,0.0197,0.0034,0.00473,0.0273,0.0272,0.0265,0.0257,0.0253,0.0251,60.0,46.0,66.0,44.0,39.0,0.0264,13253850726.4,0.006764000000000001,0.0197,1.11021,12.274338586200262,23.307690740843448,0.0,7.396948602621014
214,35,85.65714285714286,0,1601,13253804032,1757,5301,5353,9621,654,138482,1521.0,10157,580,33839,4512,1422.0,1973,215170,0.00702,0.0324,0.00771,0.109,0.00387,0.0582,0.00132,0.0414,0.0167,0.0232,0.0213,0.0034,0.00473,0.0275,0.0273,0.0272,0.0265,0.0257,0.0253,37.0,60.0,46.0,66.0,44.0,0.026840000000000003,13253038899.2,0.006832,0.02002,1.13771,12.27918833982473,23.307550445004424,0.0,7.379008127628304
216,46,176.0,0,1565,13248942080,1757,5301,5390,9621,654,146195,1481.0,10250,580,33839,4512,1422.0,1973,222974,0.00702,0.0324,0.00771,0.109,0.00387,0.0582,0.00128,0.0418,0.0167,0.0232,0.0215,0.00354,0.00484,0.0276,0.0275,0.0273,0.0272,0.0265,0.0257,35.0,37.0,60.0,46.0,66.0,0.02722,13251953459.2,0.006900000000000001,0.02038,1.16531,12.314814936534408,23.30718354324763,0.0,7.356279876550748
218,52,112.6346153846154,0,1599,13249306624,1757,5301,5567,10081,654,146195,1441.0,10344,561,33839,4512,1422.0,1973,223646,0.00702,0.0324,0.00771,0.109,0.00387,0.0582,0.00125,0.0422,0.0167,0.0232,0.0222,0.00354,0.00499,0.0277,0.0276,0.0275,0.0273,0.0272,0.0265,46.0,35.0,37.0,60.0,46.0,0.027460000000000002,13251878912.0,0.006968,0.02088,1.1930100000000001,12.317824194954797,23.30721105782069,0.0,7.3777589082278725
220,52,175.0,0,1599,13250174976,1757,5134,6053,10081,654,146195,1400.0,10438,612,33839,4512,1493.0,1973,224140,0.00679,0.0336,0.00771,0.113,0.00387,0.0582,0.00121,0.0426,0.0167,0.0232,0.0222,0.00354,0.00499,0.0281,0.0277,0.0276,0.0275,0.0273,0.0272,52.0,46.0,35.0,37.0,60.0,0.027639999999999998,13251578265.6,0.006973999999999999,0.021380000000000003,1.2211100000000001,12.320030597093345,23.307276595102767,0.0,7.3777589082278725
222,53,175.0,0,1599,13252001792,1757,6004,6053,10081,633,146195,1360.0,10531,612,35157,4512,1493.0,1973,226361,0.00751,0.0325,0.00823,0.113,0.00387,0.0607,0.00118,0.043,0.0167,0.0241,0.0222,0.00354,0.00499,0.0285,0.0281,0.0277,0.0276,0.0275,0.0273,52.0,52.0,46.0,35.0,37.0,0.02788,13250845900.8,0.007072,0.02188,1.24961,12.329890766700728,23.307414456684384,0.0,7.3777589082278725
224,45,251.55555555555551,0,1599,13254840320,1757,6004,6053,10081,691,146195,1203.0,10625,612,35157,5017,1493.0,1973,226860,0.00751,0.0365,0.00823,0.113,0.00404,0.0628,0.00114,0.0416,0.0162,0.0253,0.0222,0.00354,0.00522,0.0289,0.0285,0.0281,0.0277,0.0276,0.0275,53.0,52.0,52.0,46.0,35.0,0.02816,13251053158.4,0.00717,0.02206,1.27851,12.332092774108256,23.30762862991548,0.0,7.3777589082278725
226,56,176.0,0,1599,13261090816,1934,6004,6053,10081,691,146195,1318.0,10718,619,36986,5017,1493.0,2043,229152,0.00751,0.0365,0.00875,0.118,0.00404,0.0628,0.00108,0.0455,0.018,0.0253,0.0222,0.00354,0.00522,0.0298,0.0289,0.0285,0.0281,0.0277,0.0276,45.0,53.0,52.0,52.0,46.0,0.028599999999999997,13253482905.6,0.007267999999999999,0.0222,1.30831,12.342145181712798,23.308100082046142,0.0,7.3777589082278725
228,54,241.83333333333337,0,1626,13264093184,1934,6004,6053,10655,691,155074,1276.0,10812,623,36986,5017,1493.0,2043,238662,0.00751,0.0365,0.00875,0.118,0.00404,0.0628,0.00104,0.0459,0.018,0.0253,0.0232,0.00352,0.00522,0.0299,0.0298,0.0289,0.0285,0.0281,0.0277,56.0,45.0,53.0,52.0,52.0,0.02904,13256440217.6,0.007366,0.022400000000000003,1.3382100000000001,12.382807794028167,23.30832646072179,0.0,7.394493107219038
230,39,177.0,0,1612,13267156992,1934,6004,6053,10655,691,155074,1235.0,11242,643,36986,5017,1493.0,2090,239117,0.00766,0.0385,0.00875,0.122,0.00404,0.0628,0.00101,0.0463,0.0188,0.0253,0.0232,0.00371,0.00522,0.0306,0.0299,0.0298,0.0289,0.0285,0.0281,54.0,56.0,45.0,53.0,52.0,0.02954,13259836620.8,0.007540000000000001,0.0226,1.36881,12.384712432921503,23.308557419157072,0.0,7.385851078125209
232,49,177.0,0,1599,13259423744,1934,6004,6053,10984,691,164153,1193.0,11338,643,36986,5017,1586.0,2167,248749,0.0079,0.0385,0.00875,0.122,0.00404,0.0628,0.000976,0.0467,0.0188,0.0268,0.0232,0.00371,0.00522,0.0308,0.0306,0.0299,0.0298,0.0289,0.0285,39.0,54.0,56.0,45.0,53.0,0.03,13261321011.2,0.007618,0.022799999999999997,1.39961,12.42420365502084,23.307974362615,0.0,7.3777589082278725
234,62,177.0,0,1599,13262532608,1934,6253,6660,11335,705,164153,1152.0,11435,663,38607,5017,1586.0,2167,251666,0.0079,0.0385,0.00875,0.122,0.00417,0.0661,0.000942,0.0471,0.0188,0.0268,0.0243,0.00371,0.00547,0.0312,0.0308,0.0306,0.0299,0.0298,0.0289,49.0,39.0,54.0,56.0,45.0,0.030459999999999997,13262859468.8,0.007696,0.023219999999999998,1.43081,12.435862064065486,23.30820879962053,0.0,7.3777589082278725
236,50,101.9,0,1599,13272129536,1934,6253,6660,11335,705,164153,1110.0,11531,663,40229,5017,1637.0,2167,253394,0.0079,0.0385,0.00929,0.122,0.00417,0.0661,0.000908,0.0475,0.0188,0.0268,0.0243,0.00371,0.00547,0.0313,0.0312,0.0308,0.0306,0.0299,0.0298,62.0,49.0,39.0,54.0,56.0,0.03076,13265067212.8,0.0077740000000000005,0.023639999999999998,1.46211,12.442704815024939,23.308932149958714,0.0,7.3777589082278725
238,53,176.0,0,1599,13267202048,2025,6449,6660,11335,705,164153,1092.0,11628,663,40229,5017,1692.0,2167,253815,0.00821,0.0385,0.00929,0.125,0.00404,0.0639,0.000874,0.0479,0.0188,0.0268,0.0243,0.00371,0.00547,0.0314,0.0313,0.0312,0.0308,0.0306,0.0299,50.0,62.0,49.0,39.0,54.0,0.031059999999999997,13265688985.6,0.007914000000000001,0.02386,1.4935100000000001,12.444364874040545,23.308560815206697,0.0,7.3777589082278725
240,47,176.0,0,1599,13268320256,2099,6677,6660,11335,725,164153,1050.0,11986,663,40229,5299,1692.0,2167,254733,0.00821,0.0372,0.00929,0.125,0.00401,0.0699,0.000843,0.0483,0.0195,0.0281,0.0243,0.00371,0.00574,0.032,0.0314,0.0313,0.0312,0.0308,0.0306,53.0,50.0,62.0,49.0,39.0,0.03134,13265921638.4,0.008024,0.024079999999999997,1.5255100000000001,12.44797514243934,23.308645095288902,0.0,7.3777589082278725
242,51,176.0,0,1599,13265711104,2099,6677,6660,11335,725,171310,1008.0,12084,663,40229,5603,1753.0,2270,262414,0.00821,0.0402,0.00929,0.132,0.00437,0.0699,0.000809,0.0487,0.0204,0.0281,0.0243,0.00371,0.00574,0.0329,0.032,0.0314,0.0313,0.0312,0.0308,47.0,53.0,50.0,62.0,49.0,0.03176,13267179110.4,0.008086,0.0243,1.55841,12.477682499052381,23.308448430713298,0.0,7.3777589082278725
244,44,265.77272727272725,0,1642,13264605184,2099,6903,6660,11821,725,171310,965.0,12183,663,40229,5603,1753.0,2270,263183,0.00821,0.0402,0.00959,0.132,0.00437,0.0699,0.000775,0.0504,0.0204,0.0281,0.0255,0.00371,0.00574,0.0332,0.0329,0.032,0.0314,0.0313,0.0312,51.0,47.0,53.0,50.0,62.0,0.03216,13267593625.6,0.008148,0.02454,1.59161,12.480608686311939,23.30836506042939,0.0,7.404279118037268
246,46,177.0,0,1632,13267582976,2099,6903,6660,11821,745,171310,923.0,12282,687,41744,5603,1753.0,2270,264799,0.00821,0.0421,0.0099,0.132,0.00437,0.0699,0.000741,0.0508,0.0204,0.0281,0.0255,0.00369,0.00574,0.0334,0.0332,0.0329,0.032,0.0314,0.0313,44.0,51.0,47.0,53.0,50.0,0.032580000000000005,13266684313.6,0.00821,0.02478,1.62501,12.48673010304499,23.308589526801658,0.0,7.398174092970465
248,44,177.0,0,1626,13267111936,2099,6903,6967,11821,745,171310,881.0,12380,709,41744,5603,1753.0,2270,265184,0.00859,0.0421,0.0099,0.132,0.00437,0.072,0.000706,0.0513,0.0204,0.029,0.0265,0.00366,0.00574,0.0338,0.0334,0.0332,0.0329,0.032,0.0314,46.0,44.0,51.0,47.0,53.0,0.03306,13266666291.2,0.008286,0.02522,1.6588100000000001,12.488182974608232,23.30855402309592,0.0,7.394493107219038
250,50,177.0,0,1602,13274087424,2099,6903,6733,12466,745,181393,670.0,12479,709,41744,5603,1753.0,2343,275639,0.00879,0.0421,0.0104,0.134,0.00448,0.0743,0.000672,0.0517,0.0204,0.0306,0.0265,0.00389,0.00592,0.0345,0.0338,0.0334,0.0332,0.0329,0.032,44.0,46.0,44.0,51.0,47.0,0.03356,13267819724.8,0.008402,0.02566,1.69331,12.526850945471145,23.309079657831973,0.0,7.3796321526095525
