"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:29:42,321562
2024-06-12 11:29:44,321562
2024-06-12 11:29:46,320876
2024-06-12 11:29:48,324339
2024-06-12 11:29:50,325924
2024-06-12 11:29:52,336588
2024-06-12 11:29:54,346258
2024-06-12 11:29:56,349124
2024-06-12 11:29:58,349675
2024-06-12 11:30:00,350575
2024-06-12 11:30:02,351513
2024-06-12 11:30:04,350767
2024-06-12 11:30:06,364969
2024-06-12 11:30:08,385579
2024-06-12 11:30:10,385561
2024-06-12 11:30:12,389740
2024-06-12 11:30:14,390399
2024-06-12 11:30:16,391362
2024-06-12 11:30:18,392588
2024-06-12 11:30:20,392536
2024-06-12 11:30:22,414713
2024-06-12 11:30:24,432098
2024-06-12 11:30:26,432073
2024-06-12 11:30:28,437376
2024-06-12 11:30:30,438044
2024-06-12 11:30:32,442416
2024-06-12 11:30:34,442850
2024-06-12 11:30:36,445072
2024-06-12 11:30:38,434774
2024-06-12 11:30:40,479911
2024-06-12 11:30:42,481189
2024-06-12 11:30:44,484877
2024-06-12 11:30:46,490649
2024-06-12 11:30:48,492530
2024-06-12 11:30:50,494255
2024-06-12 11:30:52,516560
2024-06-12 11:30:54,516600
2024-06-12 11:30:56,508742
2024-06-12 11:30:58,543501
2024-06-12 11:31:00,547005
2024-06-12 11:31:02,549492
2024-06-12 11:31:04,551124
2024-06-12 11:31:06,552443
2024-06-12 11:31:08,568404
2024-06-12 11:31:10,586154
2024-06-12 11:31:12,584817
2024-06-12 11:31:14,585502
2024-06-12 11:31:16,598244
2024-06-12 11:31:18,599910
2024-06-12 11:31:20,613002
2024-06-12 11:31:22,613355
2024-06-12 11:31:24,633480
2024-06-12 11:31:26,634593
2024-06-12 11:31:28,637647
2024-06-12 11:31:30,639969
2024-06-12 11:31:32,639039
2024-06-12 11:31:34,655602
2024-06-12 11:31:36,656963
2024-06-12 11:31:38,658376
2024-06-12 11:31:40,679168
2024-06-12 11:31:42,678008
2024-06-12 11:31:44,686130
2024-06-12 11:31:46,686108
2024-06-12 11:31:48,686473
2024-06-12 11:31:50,695075
2024-06-12 11:31:52,712874
2024-06-12 11:31:54,712094
2024-06-12 11:31:56,713138
2024-06-12 11:31:58,714063
2024-06-12 11:32:00,711784
2024-06-12 11:32:02,719279
2024-06-12 11:32:04,718873
2024-06-12 11:32:06,738181
2024-06-12 11:32:08,742289
2024-06-12 11:32:10,742484
2024-06-12 11:32:12,742506
2024-06-12 11:32:14,742129
2024-06-12 11:32:16,744799
2024-06-12 11:32:18,760965
2024-06-12 11:32:20,741794
2024-06-12 11:32:22,761278
2024-06-12 11:32:24,761096
2024-06-12 11:32:26,760956
2024-06-12 11:32:28,760920
2024-06-12 11:32:30,775592
2024-06-12 11:32:32,779687
2024-06-12 11:32:34,778836
2024-06-12 11:32:36,781011
2024-06-12 11:32:38,778543
2024-06-12 11:32:40,778328
2024-06-12 11:32:42,778328
2024-06-12 11:32:44,777307
