i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
0,1678,13416153088,2431,7817,8017,8703,900,197837,16217,2921.0,726,42005,5552,1984.0,2326,297435,0.0073,0.0257,0.0104,0.0583,0.00518,0.0569,0.0631,0.00272,0.0177,0.0206,0.0334,0.00368,0.00619,0.0259,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1678,13425348608,2431,7817,8017,8452,900,191885,16444,2881.0,726,53298,7131,1998.0,2548,304527,0.0073,0.0289,0.0108,0.0583,0.00518,0.0569,0.064,0.00272,0.0185,0.0206,0.0334,0.00368,0.00619,0.0264,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1600,13446324224,2431,7817,8017,8394,900,190566,16670,2842.0,726,53298,7131,2062.0,2548,303401,0.0073,0.0289,0.0108,0.0563,0.00518,0.0569,0.0701,0.00269,0.0185,0.0218,0.0334,0.0038,0.00619,0.0268,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1600,13452378112,2431,8060,8017,10401,900,244913,16896,2802.0,747,53298,7131,1993.0,2548,360135,0.0073,0.0289,0.0108,0.0704,0.00536,0.0598,0.0711,0.00265,0.0185,0.0211,0.0334,0.0038,0.00666,0.0283,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1633,13451137024,2431,8115,8017,10401,900,244913,17123,2799.0,747,53298,7131,2431.0,2548,360854,0.0073,0.0301,0.0108,0.0704,0.00536,0.0598,0.072,0.00262,0.0185,0.0249,0.0343,0.0038,0.00666,0.0289,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1633,13465333760,2431,8370,8017,10968,900,244913,17349,2759.0,816,53298,7131,2431.0,2548,361929,0.00761,0.0301,0.0121,0.0704,0.00536,0.0598,0.073,0.00258,0.0185,0.0249,0.0392,0.0038,0.00666,0.0295,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1633,13464174592,2431,8370,8449,10968,900,254031,17576,2718.0,816,56015,7323,2431.0,2548,374575,0.00761,0.0301,0.0121,0.0704,0.00518,0.0577,0.0739,0.00254,0.0209,0.0249,0.0392,0.0038,0.00666,0.0296,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1603,13488390144,2349,8370,8190,10968,1008,254031,16692,2678.0,816,56015,8153,2431.0,2631,374331,0.00803,0.0301,0.0121,0.0704,0.00615,0.0684,0.0785,0.00251,0.0215,0.0249,0.0392,0.00391,0.00702,0.0311,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1626,13478719488,2806,9503,9640,10968,1022,254031,20110,2637.0,854,56015,8433,2431.0,2631,381080,0.00803,0.0301,0.0124,0.0704,0.00615,0.0684,0.0796,0.00247,0.0217,0.0249,0.0392,0.00391,0.00702,0.0312,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1615,13475225600,2806,9503,9640,11824,1056,254031,20363,2597.0,854,64577,8433,2431.0,2539,390653,0.00803,0.0321,0.0128,0.0704,0.00615,0.0684,0.0806,0.00248,0.0224,0.0249,0.0392,0.00403,0.00702,0.0315,0,0,0,0,0,0,0,0,0.0,0,0,0,0
