Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,one_i_o_read,one_i_o_write,one_memory,network_outgoing_pod_adservice,network_outgoing_pod_cartservice,network_outgoing_pod_checkoutservice,network_outgoing_pod_currencyservice,network_outgoing_pod_emailservice,network_outgoing_pod_frontend,network_outgoing_pod_loadgenerator,network_outgoing_pod_loadgenerator.1,network_outgoing_pod_paymentservice,network_outgoing_pod_productcatalogservice,network_outgoing_pod_recommendationservice,network_outgoing_pod_redis,network_outgoing_pod_shippingservice,network_outgoing_system,cpu_pod_adservice,cpu_pod_cartservice,cpu_pod_checkoutservice,cpu_pod_currencyservice,cpu_pod_emailservice,cpu_pod_frontend,cpu_pod_loadgenerator,cpu_pod_loadgenerator.1,cpu_pod_paymentservice,cpu_pod_productcatalogservice,cpu_pod_recommendationservice,cpu_pod_redis,cpu_pod_shippingservice,cpu_system,"one_pod_restart_{container=""main"", instance=""kube","one_pod_restart_{container=""main"", instance=""kube.1","one_pod_restart_{container=""redis"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube.1","one_pod_restart_{container=""server"", instance=""kube.2","one_pod_restart_{container=""server"", instance=""kube.3","one_pod_restart_{container=""server"", instance=""kube.4","one_pod_restart_{container=""server"", instance=""kube.5","one_pod_restart_{container=""server"", instance=""kube.6","one_pod_restart_{container=""server"", instance=""kube.7","one_pod_restart_{container=""server"", instance=""kube.8","one_pod_restart_{container=""server"", instance=""kube.9"
1698,142,2181.887323943662,0.0,3594,11508654080,7295,18089,13936,26107,1249,564169,36919,,1199,117304,12797,4962.0,4547,808573,0.0167,0.0697,0.0209,0.168,0.00739,0.144,0.14,,0.0311,0.052,0.057,0.0072,0.0112,0.0605,0,,0,0,0,0,0.0,0,0,0,0,0,0
1700,135,2134.785185185185,0.0,3649,11507662848,7295,18089,13936,26107,1249,568144,36919,,1205,117304,13109,5371.0,4547,813274,0.0167,0.0697,0.0209,0.168,0.00739,0.144,0.14,,0.0319,0.052,0.057,0.0072,0.0111,0.0605,0,,0,0,0,0,0.0,0,0,0,0,0,0
1702,173,1662.393063583815,0.0,3662,11509784576,7295,18380,14355,26107,1249,568144,36919,,1205,117304,13109,5371.0,4547,813984,0.0167,0.0701,0.0209,0.163,0.00755,0.144,0.14,,0.0329,0.052,0.057,0.0072,0.0111,0.0602,0,,0,0,0,0,0.0,0,0,0,0,0,0
1704,135,1525.8222222222223,0.0,3723,11510996992,7295,18380,14355,26205,1249,568144,36919,,1205,119734,13109,5371.0,4658,816624,0.0167,0.0701,0.0209,0.172,0.00755,0.148,0.144,,0.0329,0.0529,0.057,0.0072,0.0113,0.0618,0,,0,0,0,0,0.0,0,0,0,0,0,0
1706,144,1721.625,0.0,3619,11515752448,7295,18380,14355,27907,1269,568144,36919,,1205,119734,13398,5371.0,4857,818834,0.0167,0.0701,0.0209,0.178,0.00755,0.148,0.144,,0.0329,0.0529,0.057,0.0072,0.0113,0.0623,0,,0,0,0,0,0.0,0,0,0,0,0,0
1708,135,1963.4444444444443,0.0,3619,11514265600,7295,18380,14926,27907,1269,579938,37645,,1205,119734,13398,5371.0,4857,831924,0.0167,0.0701,0.0209,0.178,0.00755,0.15,0.144,,0.0329,0.0544,0.057,0.0072,0.0113,0.0625,0,,0,0,0,0,0.0,0,0,0,0,0,0
1710,145,2037.6896551724135,0.0,3675,11512037376,7638,18380,14926,27907,1269,579938,37645,,1236,119734,13398,5371.0,4857,832299,0.017,0.0728,0.0221,0.178,0.00755,0.15,0.144,,0.0329,0.0563,0.0579,0.00727,0.0119,0.0631,0,,0,0,0,0,0.0,0,0,0,0,0,0
1712,149,2033.3489932885907,0.0,3635,11512594432,7768,18380,14926,27907,1285,579938,37645,,1236,127241,13398,5371.0,4857,839952,0.017,0.0728,0.0225,0.178,0.00778,0.15,0.14,,0.0329,0.0563,0.0595,0.00756,0.0119,0.063,0,,0,0,0,0,0.0,0,0,0,0,0,0
1714,138,1875.695652173913,0.0,3635,11511435264,7768,19319,14926,27907,1285,610395,39190,,1307,127241,13398,5603.0,4857,873196,0.0176,0.0728,0.0225,0.178,0.00786,0.15,0.139,,0.0329,0.0563,0.06,0.00756,0.0119,0.063,0,,0,0,0,0,0.0,0,0,0,0,0,0
1716,148,2058.9864864864867,0.0,3635,11509030912,7768,19677,15155,27907,1285,610395,39190,,1307,127241,14064,5603.0,4857,874449,0.0176,0.0728,0.0225,0.179,0.00786,0.15,0.148,,0.0334,0.0563,0.0617,0.00756,0.0119,0.064,0,,0,0,0,0,0.0,0,0,0,0,0,0
1718,133,1795.6165413533834,0.0,3635,11498762240,7768,19677,15155,27907,1320,610395,39628,,1307,129571,14064,5412.0,4857,877060,0.0176,0.0705,0.0225,0.179,0.00786,0.157,0.148,,0.0351,0.0563,0.0617,0.00756,0.0121,0.0646,0,,0,0,0,0,0.0,0,0,0,0,0,0
1720,123,1829.6341463414635,0.0,3732,11493011456,7768,19677,15687,28333,1320,620969,39628,,1307,129571,14378,5732.0,4957,889327,0.0176,0.0767,0.0225,0.179,0.00786,0.157,0.155,,0.0351,0.0544,0.0625,0.00756,0.0121,0.0656,0,,0,0,0,0,0.0,0,0,0,0,0,0
1722,156,1756.173076923077,0.0,3637,11487698944,8117,19677,15687,29292,1320,620969,39628,,1318,129571,14378,5732.0,5091,890781,0.0176,0.0772,0.0225,0.189,0.00786,0.157,0.155,,0.0351,0.0573,0.0625,0.00756,0.0121,0.0667,0,,0,0,0,0,0.0,0,0,0,0,0,0
1724,126,1957.873015873016,0.0,3637,11488555008,8117,19677,15687,30269,1337,620969,39628,,1318,129571,14378,5732.0,5267,891950,0.0176,0.0796,0.0238,0.189,0.00814,0.159,0.155,,0.0351,0.0573,0.0625,0.00756,0.0127,0.0672,0,,0,0,0,0,0.0,0,0,0,0,0,0
1726,162,2246.4691358024693,0.0,3637,11492265984,8117,19677,15687,30269,1337,620969,39628,,1318,129571,14378,6037.0,5267,892254,0.0189,0.0796,0.0238,0.189,0.00814,0.159,0.155,,0.0354,0.0588,0.0625,0.00756,0.0127,0.0675,0,,0,0,0,0,0.0,0,0,0,0,0,0
1728,151,2001.6688741721855,0.0,3610,11492929536,8207,20822,15687,30269,1402,638759,40976,,1318,133462,14378,6037.0,5267,916583,0.0189,0.0796,0.0238,0.189,0.00814,0.159,0.155,,0.0354,0.0609,0.0625,0.00783,0.0127,0.0677,0,,0,0,0,0,0.0,0,0,0,0,0,0
1730,147,1916.265306122449,0.0,3610,11495571456,8207,20822,16279,30269,1402,660151,40976,,1318,138080,15318,6037.0,5267,944126,0.0189,0.0796,0.0238,0.189,0.00825,0.159,0.158,,0.0354,0.0609,0.0655,0.00783,0.0127,0.0682,0,,0,0,0,0,0.0,0,0,0,0,0,0
1732,118,1618.8050847457628,0.0,3610,11492192256,8207,21110,16634,30269,1402,660151,40976,,1355,134017,15502,6037.0,5267,940927,0.0189,0.0796,0.0238,0.189,0.00825,0.163,0.158,,0.037,0.0613,0.0655,0.00783,0.0127,0.0687,0,,0,0,0,0,0.0,0,0,0,0,0,0
1734,136,2084.830882352941,0.0,3681,11496603648,8207,21110,16634,30269,1402,660151,41543,,1402,133097,15502,6037.0,5267,940620,0.0189,0.081,0.0238,0.189,0.00825,0.164,0.161,,0.037,0.0613,0.0655,0.00783,0.0127,0.0692,0,,0,0,0,0,0.0,0,0,0,0,0,0
1736,136,2216.3970588235293,0.0,3588,11500957696,8736,21110,16634,30650,1402,636968,41543,,1408,140139,15502,6037.0,5267,925396,0.0189,0.081,0.0242,0.189,0.00839,0.169,0.163,,0.037,0.0613,0.0633,0.00783,0.0128,0.0696,0,,0,0,0,0,0.0,0,0,0,0,0,0
1738,179,1773.0893854748604,0.0,3691,11503390720,8806,21110,16634,30650,1414,632567,41543,,1408,140139,15502,6136.0,5346,921255,0.0189,0.081,0.0242,0.191,0.00867,0.17,0.168,,0.037,0.0613,0.0666,0.00812,0.0134,0.0708,0,,0,0,0,0,0.0,0,0,0,0,0,0
1740,132,1496.0,0.0,3691,11503788032,8806,21110,16634,31952,1414,672524,41543,,1408,140139,15502,6136.0,5448,962616,0.0189,0.0847,0.0252,0.198,0.00867,0.17,0.168,,0.037,0.0613,0.0666,0.00812,0.0134,0.0717,0,,0,0,0,0,0.0,0,0,0,0,0,0
1742,141,1857.382978723404,0.0,3599,11504300032,8806,21110,17356,31952,1414,672524,43439,,1408,140139,15502,6505.0,5625,965781,0.0185,0.0847,0.0252,0.198,0.00867,0.17,0.168,,0.037,0.0613,0.0666,0.00816,0.0134,0.0717,0,,0,0,0,0,0.0,0,0,0,0,0,0
1744,117,1645.1709401709402,0.0,3599,11501047808,8806,21921,17356,31952,1414,672524,43439,,1408,140139,15502,6505.0,5625,966593,0.0191,0.0847,0.0252,0.198,0.00867,0.17,0.168,,0.0357,0.0633,0.0691,0.00816,0.0134,0.072,0,,0,0,0,0,0.0,0,0,0,0,0,0
