"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:44:12,840444
2024-06-17 11:44:14,841494
2024-06-17 11:44:16,842069
2024-06-17 11:44:18,844214
2024-06-17 11:44:20,846035
2024-06-17 11:44:22,846183
2024-06-17 11:44:24,846600
2024-06-17 11:44:26,842204
2024-06-17 11:44:28,842066
2024-06-17 11:44:30,842443
2024-06-17 11:44:32,828703
2024-06-17 11:44:34,841235
2024-06-17 11:44:36,840822
2024-06-17 11:44:38,841471
2024-06-17 11:44:40,840711
2024-06-17 11:44:42,837838
2024-06-17 11:44:44,837043
2024-06-17 11:44:46,840392
2024-06-17 11:44:48,821459
2024-06-17 11:44:50,834017
2024-06-17 11:44:52,833336
2024-06-17 11:44:54,830872
2024-06-17 11:44:56,830631
2024-06-17 11:44:58,829385
2024-06-17 11:45:00,838402
2024-06-17 11:45:02,835100
2024-06-17 11:45:04,824122
2024-06-17 11:45:06,821610
2024-06-17 11:45:08,820002
2024-06-17 11:45:10,819751
2024-06-17 11:45:12,819837
2024-06-17 11:45:14,819824
2024-06-17 11:45:16,800481
2024-06-17 11:45:18,812026
2024-06-17 11:45:20,818477
2024-06-17 11:45:22,818192
2024-06-17 11:45:24,817934
2024-06-17 11:45:26,817769
2024-06-17 11:45:28,817854
2024-06-17 11:45:30,818099
2024-06-17 11:45:32,819024
2024-06-17 11:45:34,801124
2024-06-17 11:45:36,830675
2024-06-17 11:45:38,842998
2024-06-17 11:45:40,848061
2024-06-17 11:45:42,848511
2024-06-17 11:45:44,849132
2024-06-17 11:45:46,877150
2024-06-17 11:45:48,878540
2024-06-17 11:45:50,880408
2024-06-17 11:45:52,862261
2024-06-17 11:45:54,854498
2024-06-17 11:45:56,896457
2024-06-17 11:45:58,905653
2024-06-17 11:46:00,906512
2024-06-17 11:46:02,931687
2024-06-17 11:46:04,933881
2024-06-17 11:46:06,935208
2024-06-17 11:46:08,937231
2024-06-17 11:46:10,940890
2024-06-17 11:46:12,951723
2024-06-17 11:46:14,951765
2024-06-17 11:46:16,970655
2024-06-17 11:46:18,971469
2024-06-17 11:46:20,971543
2024-06-17 11:46:22,977163
2024-06-17 11:46:24,985791
2024-06-17 11:46:26,985728
2024-06-17 11:46:28,986246
2024-06-17 11:46:30,1001774
2024-06-17 11:46:32,1000820
2024-06-17 11:46:34,1000453
2024-06-17 11:46:36,1008561
2024-06-17 11:46:38,1012263
2024-06-17 11:46:40,1014154
2024-06-17 11:46:42,1011706
2024-06-17 11:46:44,1036360
2024-06-17 11:46:46,1037655
2024-06-17 11:46:48,1039735
2024-06-17 11:46:50,1039572
2024-06-17 11:46:52,1016716
2024-06-17 11:46:54,1050149
2024-06-17 11:46:56,1050168
2024-06-17 11:46:58,1051204
2024-06-17 11:47:00,1068506
2024-06-17 11:47:02,1067625
2024-06-17 11:47:04,1069505
2024-06-17 11:47:06,1071813
2024-06-17 11:47:08,1070991
2024-06-17 11:47:10,1047744
2024-06-17 11:47:12,1076438
2024-06-17 11:47:14,1071996
2024-06-17 11:47:16,1091206
2024-06-17 11:47:18,1093740
2024-06-17 11:47:20,1094709
2024-06-17 11:47:22,1095455
2024-06-17 11:47:24,1096025
2024-06-17 11:47:26,1094647
2024-06-17 11:47:28,1088516
2024-06-17 11:47:30,1088867
2024-06-17 11:47:32,1097520
2024-06-17 11:47:34,1093008
2024-06-17 11:47:36,1097925
2024-06-17 11:47:38,1098614
2024-06-17 11:47:40,1098489
2024-06-17 11:47:42,1095934
2024-06-17 11:47:44,1050547
2024-06-17 11:47:46,1049226
2024-06-17 11:47:48,1048143
2024-06-17 11:47:50,1047080
2024-06-17 11:47:52,1046886
2024-06-17 11:47:54,1024278
2024-06-17 11:47:56,1048511
